"table_catalog","table_schema","table_name","column_name","ordinal_position","column_default","is_nullable","data_type","character_maximum_length","character_octet_length","numeric_precision","numeric_precision_radix","numeric_scale","datetime_precision","interval_type","interval_precision","character_set_catalog","character_set_schema","character_set_name","collation_catalog","collation_schema","collation_name","domain_catalog","domain_schema","domain_name","udt_catalog","udt_schema","udt_name","scope_catalog","scope_schema","scope_name","maximum_cardinality","dtd_identifier","is_self_referencing","is_identity","identity_generation","identity_start","identity_increment","identity_maximum","identity_minimum","identity_cycle","is_generated","generation_expression","is_updatable"
"vitalsigns","public","household","hh_k2_8_f","175","","YES","integer","","","32","2","0","","","","","","","","","","","","","vitalsigns","pg_catalog","int4","","","","","175","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","household","hh_k2_8_g","176","","YES","integer","","","32","2","0","","","","","","","","","","","","","vitalsigns","pg_catalog","int4","","","","","176","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","household","hh_k2_8_h","177","","YES","integer","","","32","2","0","","","","","","","","","","","","","vitalsigns","pg_catalog","int4","","","","","177","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","household","hh_k2_8_i","178","","YES","integer","","","32","2","0","","","","","","","","","","","","","vitalsigns","pg_catalog","int4","","","","","178","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","household","hh_k2_8_j","179","","YES","integer","","","32","2","0","","","","","","","","","","","","","vitalsigns","pg_catalog","int4","","","","","179","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","household","hh_k2_9","180","","YES","boolean","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bool","","","","","180","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","uuid","1","","NO","character varying","255","1020","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","varchar","","","","","1","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","survey_uuid","2","","NO","character varying","255","1020","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","varchar","","","","","2","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","country","3","","YES","character varying","3","12","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","varchar","","","","","3","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","hh_refno","4","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","4","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","landscape_no","5","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","5","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","eplot_no","6","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","6","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","hh_no","7","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","7","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","end_date","8","","YES","date","","","","","","0","","","","","","","","","","","","vitalsigns","pg_catalog","date","","","","","8","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","end_time","9","","YES","time without time zone","","","","","","3","","","","","","","","","","","","vitalsigns","pg_catalog","time","","","","","9","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","gpsse_lat","10","","YES","double precision","","","53","2","","","","","","","","","","","","","","vitalsigns","pg_catalog","float8","","","","","10","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","gpsse_long","11","","YES","double precision","","","53","2","","","","","","","","","","","","","","vitalsigns","pg_catalog","float8","","","","","11","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","v1_1","12","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","12","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","v1_2_a_refno","13","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","13","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","v1_2_a_name","14","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","14","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","v1_2_a_phone","15","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","15","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","v1_2_b_refno","16","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","16","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","v1_2_b_name","17","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","17","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","v1_2_b_phone","18","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","18","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","v1_2_c_refno","19","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","19","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","v1_2_c_name","20","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","20","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","v1_2_c_phone","21","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","21","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","v1_3_a","22","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","22","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","v1_3_b","23","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","23","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","v1_3_c","24","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","24","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","v1_3_d","25","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","25","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","v1_3_e","26","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","26","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","v1_3_f","27","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","27","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","v1_4_a","28","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","28","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","v1_4_b","29","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","29","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","v1_4_c","30","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","30","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","v1_4_d","31","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","31","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","v1_4_e","32","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","32","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","v1_4_f","33","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","33","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","refused","34","","YES","integer","","","32","2","0","","","","","","","","","","","","","vitalsigns","pg_catalog","int4","","","","","34","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","consent_method","35","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","35","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","consent_img","36","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","36","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","consent_audio","37","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","37","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","survey_instrument","38","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","38","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","v1_2_a_name_cpt","39","","YES","bytea","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bytea","","","","","39","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","v1_2_b_name_cpt","40","","YES","bytea","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bytea","","","","","40","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","v1_2_c_name_cpt","41","","YES","bytea","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bytea","","","","","41","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","v1_2_a_phone_cpt","42","","YES","bytea","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bytea","","","","","42","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","v1_2_b_phone_cpt","43","","YES","bytea","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bytea","","","","","43","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","v1_2_c_phone_cpt","44","","YES","bytea","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bytea","","","","","44","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","v1_3_a_cpt","45","","YES","bytea","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bytea","","","","","45","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","v1_4_a_cpt","46","","YES","bytea","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bytea","","","","","46","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","round","47","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","47","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","gpsse_lat_cpt","48","","YES","bytea","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bytea","","","","","48","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","householdcontact","gpsse_long_cpt","49","","YES","bytea","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bytea","","","","","49","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","piigeo_farmsoilslab","uuid","1","","NO","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","1","NO","NO","","","","","","","NEVER","","YES"
